Sample_num,Clarks,Coopers,FinalClass,CHECK WITH CLARK,COMPLETED,fname,ModelClass,ModelConf,FinalClass_filled
27063,Wetlands,,Wetlands,,,og_shp_imagesCopy/27063.png,Wetlands,0.6759731769561768,Wetlands
27079,Wetlands,,Wetlands,,,og_shp_imagesCopy/27079.png,Wetlands,0.9824280142784119,Wetlands
27103,Wetlands,,Wetlands,,,og_shp_imagesCopy/27103.png,Wetlands,0.9588780999183655,Wetlands
27534,Wetlands,,Wetlands,,,og_shp_imagesCopy/27534.png,Wetlands,0.950579047203064,Wetlands
27695,Wetlands,,Wetlands,,,og_shp_imagesCopy/27695.png,Planted Forest,0.8065499067306519,Wetlands
28026,Wetlands,,Wetlands,,,og_shp_imagesCopy/28026.png,Wetlands,0.9806582927703857,Wetlands
28111,Wetlands,,Wetlands,,,og_shp_imagesCopy/28111.png,Natural Wooded Land,0.4835885167121887,Wetlands
28115,Wetlands,,Wetlands,,,og_shp_imagesCopy/28115.png,Mixed or Not Classified,0.8544289469718933,Wetlands
28120,Wetlands,,Wetlands,,,og_shp_imagesCopy/28120.png,Wetlands,0.9937926530838013,Wetlands
28125,Wetlands,,Wetlands,,,og_shp_imagesCopy/28125.png,Wetlands,0.976529598236084,Wetlands
28183,Wetlands,,Wetlands,,,og_shp_imagesCopy/28183.png,Natural Wooded Land,0.8071170449256897,Wetlands
28184,Wetlands,,Wetlands,,,og_shp_imagesCopy/28184.png,Wetlands,0.46044474840164185,Wetlands
28201,Wetlands,,Wetlands,,,og_shp_imagesCopy/28201.png,Wetlands,0.9951506853103638,Wetlands
28221,Wetlands,,Wetlands,,,og_shp_imagesCopy/28221.png,Wetlands,0.8160502910614014,Wetlands
28282,Wetlands,,Wetlands,,,og_shp_imagesCopy/28282.png,Wetlands,0.9143849015235901,Wetlands
28301,Wetlands,,Wetlands,,,og_shp_imagesCopy/28301.png,Wetlands,0.9923529028892517,Wetlands
28317,Wetlands,,Wetlands,,,og_shp_imagesCopy/28317.png,Wetlands,0.9907943606376648,Wetlands
28340,Wetlands,,Wetlands,,,og_shp_imagesCopy/28340.png,Wetlands,0.7710322737693787,Wetlands
28361,Wetlands,,Wetlands,,,og_shp_imagesCopy/28361.png,Natural Grassland,0.9298591613769531,Wetlands
28374,Wetlands,,Wetlands,,,og_shp_imagesCopy/28374.png,Wetlands,0.8421621322631836,Wetlands
28439,Wetlands,,Wetlands,,,og_shp_imagesCopy/28439.png,Wetlands,0.9990296363830566,Wetlands
28448,Wetlands,,Wetlands,,,og_shp_imagesCopy/28448.png,Wetlands,0.7850127816200256,Wetlands
28460,Wetlands,,Wetlands,,,og_shp_imagesCopy/28460.png,Wetlands,0.9950750470161438,Wetlands
28480,Wetlands,,Wetlands,,,og_shp_imagesCopy/28480.png,Wetlands,0.9861811995506287,Wetlands
28494,Wetlands,,Wetlands,,,og_shp_imagesCopy/28494.png,Wetlands,0.9751065969467163,Wetlands
28496,Wetlands,,Wetlands,,,og_shp_imagesCopy/28496.png,Wetlands,0.9745267033576965,Wetlands
282,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,Shrubs,og_shp_imagesCopy/282.png,Shrubs,0.9599387645721436,Shrubs
287,Shrubs,Shrubs,,,,og_shp_imagesCopy/287.png,Shrubs,0.9969913959503174,Shrubs
288,Shrubs,Shrubs,,,,og_shp_imagesCopy/288.png,Shrubs,0.997015118598938,Shrubs
294,Shrubs,Shrubs,,,,og_shp_imagesCopy/294.png,Shrubs,0.6012023687362671,
316,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/316.png,Consolidated Barren (rocks salt pans),0.5206805467605591,
321,Mixed or Not Classified,Mixed or Not Classified,,,,og_shp_imagesCopy/321.png,Natural Grassland,0.6155604720115662,
346,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/346.png,Consolidated Barren (rocks salt pans),0.9181628823280334,Consolidated Barren (rocks salt pans)
392,Shrubs,Shrubs,,,,og_shp_imagesCopy/392.png,Planted Forest,0.3657996952533722,
403,Mixed or Not Classified,Shrubs,,yes,,og_shp_imagesCopy/403.png,Mixed or Not Classified,0.848453938961029,Mixed or Not Classified
441,Shrubs,Shrubs,,,,og_shp_imagesCopy/441.png,Shrubs,0.9816982746124268,Shrubs
491,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/491.png,Consolidated Barren (rocks salt pans),0.49001654982566833,
560,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/560.png,Shrubs,0.9975848197937012,Shrubs
568,Shrubs,Shrubs,,,,og_shp_imagesCopy/568.png,Shrubs,0.6286064982414246,
656,Shrubs,Shrubs,,,,og_shp_imagesCopy/656.png,Mixed or Not Classified,0.5173013210296631,
706,Shrubs,Shrubs,,,,og_shp_imagesCopy/706.png,Shrubs,0.9673813581466675,Shrubs
759,Shrubs,Shrubs,,,,og_shp_imagesCopy/759.png,Natural Wooded Land,0.8916913866996765,Natural Wooded Land
762,Shrubs,Shrubs,,,,og_shp_imagesCopy/762.png,Consolidated Barren (rocks salt pans),0.8043023347854614,Consolidated Barren (rocks salt pans)
880,Shrubs,Shrubs,,,,og_shp_imagesCopy/880.png,Consolidated Barren (rocks salt pans),0.5581300258636475,
953,Shrubs,Shrubs,,,,og_shp_imagesCopy/953.png,Shrubs,0.9031238555908203,Shrubs
993,Shrubs,Shrubs,,,,og_shp_imagesCopy/993.png,Shrubs,0.4270870089530945,
1034,Mixed or Not Classified,Mixed or Not Classified,,,,og_shp_imagesCopy/1034.png,Natural Grassland,0.4596441984176636,
1054,Shrubs,Shrubs,,,,og_shp_imagesCopy/1054.png,Shrubs,0.9970741271972656,Shrubs
1055,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1055.png,Shrubs,0.9630153179168701,Shrubs
1056,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1056.png,Shrubs,0.7078676223754883,
1088,Mixed or Not Classified,Mixed or Not Classified,,,,og_shp_imagesCopy/1088.png,Natural Wooded Land,0.4239175617694855,
1089,Shrubs,Shrubs,,,,og_shp_imagesCopy/1089.png,Shrubs,0.8853106498718262,Shrubs
1090,Shrubs,Shrubs,,,,og_shp_imagesCopy/1090.png,Shrubs,0.9122440814971924,Shrubs
1091,Shrubs,Shrubs,,,,og_shp_imagesCopy/1091.png,Natural Wooded Land,0.7312360405921936,
1149,Unconsolidated Barren,Unconsolidated Barren,,,,og_shp_imagesCopy/1149.png,Unconsolidated Barren,0.8344131112098694,Unconsolidated Barren
1184,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1184.png,Shrubs,0.9577146172523499,Shrubs
1229,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1229.png,Shrubs,0.8672816157341003,Shrubs
1238,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1238.png,Shrubs,0.9182268977165222,Shrubs
1251,Natural Grassland,Natural Grassland,,,,og_shp_imagesCopy/1251.png,Waterbodies,0.41545963287353516,
1256,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1256.png,Shrubs,0.9999645948410034,Shrubs
1257,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1257.png,Natural Grassland,0.35159599781036377,
1260,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1260.png,Shrubs,0.999619722366333,Shrubs
1261,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1261.png,Mixed or Not Classified,0.541849672794342,
1262,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1262.png,Shrubs,0.9718701839447021,Shrubs
1272,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1272.png,Shrubs,0.9134131073951721,Shrubs
1273,Shrubs,Shrubs,,,,og_shp_imagesCopy/1273.png,Shrubs,0.1999555379152298,
1274,Shrubs,Shrubs,,,,og_shp_imagesCopy/1274.png,Shrubs,0.9629445672035217,Shrubs
1276,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1276.png,Shrubs,0.8378819823265076,Shrubs
1292,Shrubs,Shrubs,,,,og_shp_imagesCopy/1292.png,Natural Wooded Land,0.8392450213432312,Natural Wooded Land
1293,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1293.png,Shrubs,0.2236199826002121,
1295,Mixed or Not Classified,Shrubs,,yes,,og_shp_imagesCopy/1295.png,Mixed or Not Classified,0.8320366144180298,Mixed or Not Classified
1297,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1297.png,Shrubs,0.9230071902275085,Shrubs
1479,Shrubs,Shrubs,,,,og_shp_imagesCopy/1479.png,Natural Wooded Land,0.8453546166419983,Natural Wooded Land
1480,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1480.png,Shrubs,0.9761143922805786,Shrubs
1481,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1481.png,Planted Forest,0.6581324338912964,
1482,Natural Wooded Land,Shrubs,,yes,,og_shp_imagesCopy/1482.png,Planted Forest,0.6873154640197754,
1799,Shrubs,Shrubs,,,,og_shp_imagesCopy/1799.png,Mixed or Not Classified,0.26406142115592957,
1841,Natural Grassland,Shrubs,,,,og_shp_imagesCopy/1841.png,Unconsolidated Barren,0.9994435906410217,Unconsolidated Barren
1847,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1847.png,Consolidated Barren (rocks salt pans),0.9619644284248352,Consolidated Barren (rocks salt pans)
1894,Shrubs,Shrubs,,,,og_shp_imagesCopy/1894.png,Waterbodies,0.37789830565452576,
1916,Mixed or Not Classified,Shrubs,,,,og_shp_imagesCopy/1916.png,Shrubs,0.5565913915634155,
1919,Shrubs,Shrubs,,,,og_shp_imagesCopy/1919.png,Shrubs,0.39182960987091064,
1922,Shrubs,,,,,og_shp_imagesCopy/1922.png,Natural Wooded Land,0.5385560989379883,
1969,Natural Grassland,,,,,og_shp_imagesCopy/1969.png,Natural Wooded Land,0.48730507493019104,
1970,Mixed or Not Classified,,,,,og_shp_imagesCopy/1970.png,Consolidated Barren (rocks salt pans),0.4520585834980011,
1971,Mixed or Not Classified,,,,,og_shp_imagesCopy/1971.png,Natural Wooded Land,0.821635365486145,Natural Wooded Land
1976,Mixed or Not Classified,,,,,og_shp_imagesCopy/1976.png,Consolidated Barren (rocks salt pans),0.931599497795105,Consolidated Barren (rocks salt pans)
1978,Mixed or Not Classified,,,,,og_shp_imagesCopy/1978.png,Shrubs,0.6432568430900574,
1982,Shrubs,,,,,og_shp_imagesCopy/1982.png,Shrubs,0.9643673300743103,Shrubs
1991,Mixed or Not Classified,,,,,og_shp_imagesCopy/1991.png,Shrubs,0.9967890977859497,Shrubs
2021,Natural Wooded Land,,,yes,,og_shp_imagesCopy/2021.png,Planted Forest,0.20709890127182007,
2024,Shrubs,Shrubs,,,,og_shp_imagesCopy/2024.png,Natural Wooded Land,0.7323858141899109,
2025,Shrubs,Shrubs,,,,og_shp_imagesCopy/2025.png,Mixed or Not Classified,0.5242413282394409,
2026,Natural Grassland,,,,,og_shp_imagesCopy/2026.png,Natural Grassland,0.3905029892921448,
2027,Mixed or Not Classified,,,,,og_shp_imagesCopy/2027.png,Consolidated Barren (rocks salt pans),0.7823499441146851,
2028,Mixed or Not Classified,,,,,og_shp_imagesCopy/2028.png,Consolidated Barren (rocks salt pans),0.9913201928138733,Consolidated Barren (rocks salt pans)
2038,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2038.png,Annual Crops (e.g wheat),0.9339986443519592,Annual Crops (e.g wheat)
2043,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2043.png,Annual Crops (e.g wheat),0.9994969367980957,Annual Crops (e.g wheat)
2046,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2046.png,Annual Crops (e.g wheat),0.9583712220191956,Annual Crops (e.g wheat)
2047,Mixed or Not Classified,,,,,og_shp_imagesCopy/2047.png,Consolidated Barren (rocks salt pans),0.9319897890090942,Consolidated Barren (rocks salt pans)
2055,Mixed or Not Classified,,,,,og_shp_imagesCopy/2055.png,Consolidated Barren (rocks salt pans),0.5051053166389465,
2072,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2072.png,Annual Crops (e.g wheat),0.8802767395973206,Annual Crops (e.g wheat)
2090,Mixed or Not Classified,,,,,og_shp_imagesCopy/2090.png,Consolidated Barren (rocks salt pans),0.8354430794715881,Consolidated Barren (rocks salt pans)
2091,Shrubs,,,,,og_shp_imagesCopy/2091.png,Consolidated Barren (rocks salt pans),0.739497184753418,
2094,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2094.png,Annual Crops (e.g wheat),0.9803771376609802,Annual Crops (e.g wheat)
2099,Shrubs,,,,,og_shp_imagesCopy/2099.png,Planted Forest,0.7900188565254211,
2100,Shrubs,,,,,og_shp_imagesCopy/2100.png,Shrubs,0.887964129447937,Shrubs
2105,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2105.png,Shrubs,0.7466038465499878,
2107,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2107.png,Annual Crops (e.g wheat),0.9974325299263,Annual Crops (e.g wheat)
2110,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2110.png,Annual Crops (e.g wheat),0.9998924732208252,Annual Crops (e.g wheat)
2112,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2112.png,Annual Crops (e.g wheat),0.9994978904724121,Annual Crops (e.g wheat)
2113,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2113.png,Annual Crops (e.g wheat),0.9998935461044312,Annual Crops (e.g wheat)
2114,Annual Crops (e.g wheat),Annual Crops (e.g wheat),,,,og_shp_imagesCopy/2114.png,Annual Crops (e.g wheat),0.9960838556289673,Annual Crops (e.g wheat)
2116,Mixed or Not Classified,,,yes,,og_shp_imagesCopy/2116.png,Shrubs,0.4368014335632324,
2119,Mixed or Not Classified,,,,,og_shp_imagesCopy/2119.png,Natural Wooded Land,0.7188584804534912,
2168,Mixed or Not Classified,,,,,og_shp_imagesCopy/2168.png,Natural Wooded Land,0.34870442748069763,
2183,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2183.png,Annual Crops (e.g wheat),0.7331309914588928,
2184,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2184.png,Annual Crops (e.g wheat),0.9165903329849243,Annual Crops (e.g wheat)
2186,Natural Grassland,,,,,og_shp_imagesCopy/2186.png,Shrubs,0.9033946394920349,Shrubs
2187,Mixed or Not Classified,,,,,og_shp_imagesCopy/2187.png,Natural Wooded Land,0.3699241280555725,
2204,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2204.png,Annual Crops (e.g wheat),0.9996923208236694,Annual Crops (e.g wheat)
2208,Mixed or Not Classified,,,,,og_shp_imagesCopy/2208.png,Natural Grassland,0.5404639840126038,
2348,Mixed or Not Classified,,,,,og_shp_imagesCopy/2348.png,Consolidated Barren (rocks salt pans),0.9228352904319763,Consolidated Barren (rocks salt pans)
2349,Unconsolidated Barren,,,,,og_shp_imagesCopy/2349.png,Shrubs,0.965199887752533,Shrubs
2350,Mixed or Not Classified,,,,,og_shp_imagesCopy/2350.png,Shrubs,0.5034831762313843,
2351,Mixed or Not Classified,,,,,og_shp_imagesCopy/2351.png,Mixed or Not Classified,0.6223310232162476,
2353,Unconsolidated Barren,,,,,og_shp_imagesCopy/2353.png,Shrubs,0.4519597887992859,
2359,Shrubs,,,,,og_shp_imagesCopy/2359.png,Shrubs,0.8234786987304688,Shrubs
2402,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2402.png,Annual Crops (e.g wheat),0.999165415763855,Annual Crops (e.g wheat)
2407,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2407.png,Annual Crops (e.g wheat),0.817257821559906,Annual Crops (e.g wheat)
2408,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2408.png,Annual Crops (e.g wheat),0.9893479347229004,Annual Crops (e.g wheat)
2409,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2409.png,Natural Grassland,0.3609013557434082,
2411,Mixed or Not Classified,,,yes,,og_shp_imagesCopy/2411.png,Natural Wooded Land,0.731543242931366,
2430,Mixed or Not Classified,,,,,og_shp_imagesCopy/2430.png,Natural Wooded Land,0.9354885220527649,Natural Wooded Land
2437,Shrubs,,,,,og_shp_imagesCopy/2437.png,Planted Forest,0.5705033540725708,
2456,Natural Wooded Land,,,,,og_shp_imagesCopy/2456.png,Shrubs,0.7166414856910706,
2468,Natural Wooded Land,,,yes,,og_shp_imagesCopy/2468.png,Natural Wooded Land,0.9122983813285828,Natural Wooded Land
2511,Shrubs,,,,,og_shp_imagesCopy/2511.png,Natural Wooded Land,0.9441549181938171,Natural Wooded Land
2520,Shrubs,,,,,og_shp_imagesCopy/2520.png,Shrubs,0.3556763827800751,
2521,Shrubs,,,,,og_shp_imagesCopy/2521.png,Natural Wooded Land,0.6207373142242432,
2554,Natural Wooded Land,,,,,og_shp_imagesCopy/2554.png,Natural Wooded Land,0.8208774328231812,Natural Wooded Land
2585,Shrubs,,,,,og_shp_imagesCopy/2585.png,Shrubs,0.9048514366149902,Shrubs
2605,Shrubs,,,,,og_shp_imagesCopy/2605.png,Consolidated Barren (rocks salt pans),0.4692826271057129,
2620,Shrubs,,,,,og_shp_imagesCopy/2620.png,Shrubs,0.9713323712348938,Shrubs
2641,Shrubs,,,,,og_shp_imagesCopy/2641.png,Natural Wooded Land,0.5132376551628113,
2662,Shrubs,,,,,og_shp_imagesCopy/2662.png,Shrubs,0.6681643724441528,
2663,Shrubs,,,yes,,og_shp_imagesCopy/2663.png,Natural Wooded Land,0.3623727858066559,
2668,Natural Wooded Land,,,yes,,og_shp_imagesCopy/2668.png,Natural Wooded Land,0.5317384004592896,
2683,Shrubs,,,,,og_shp_imagesCopy/2683.png,Natural Wooded Land,0.6396852731704712,
2705,Shrubs,,,,,og_shp_imagesCopy/2705.png,Mixed or Not Classified,0.6725000143051147,
2707,Shrubs,,,,,og_shp_imagesCopy/2707.png,Shrubs,0.3812045753002167,
2745,Shrubs,,,,,og_shp_imagesCopy/2745.png,Shrubs,0.7463858127593994,
2753,Shrubs,,,,,og_shp_imagesCopy/2753.png,Natural Wooded Land,0.7911555171012878,
2799,Natural Grassland,,,yes,,og_shp_imagesCopy/2799.png,Natural Grassland,0.7738738059997559,
2826,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2826.png,Natural Grassland,0.2658637464046478,
2841,Mixed or Not Classified,,,,,og_shp_imagesCopy/2841.png,Shrubs,0.5162954330444336,
2842,Mixed or Not Classified,,,,,og_shp_imagesCopy/2842.png,Natural Grassland,0.39344191551208496,
2843,Mixed or Not Classified,,,,,og_shp_imagesCopy/2843.png,Consolidated Barren (rocks salt pans),0.7248206734657288,
2848,Natural Grassland,,,,,og_shp_imagesCopy/2848.png,Mixed or Not Classified,0.8965089321136475,Mixed or Not Classified
2850,Mixed or Not Classified,,,,,og_shp_imagesCopy/2850.png,Shrubs,0.7886922359466553,
2851,Mixed or Not Classified,,,,,og_shp_imagesCopy/2851.png,Shrubs,0.534713864326477,
2854,Mixed or Not Classified,,,,,og_shp_imagesCopy/2854.png,Shrubs,0.3490375280380249,
2855,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/2855.png,Annual Crops (e.g wheat),0.8715802431106567,Annual Crops (e.g wheat)
2872,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2872.png,Annual Crops (e.g wheat),0.9939780235290527,Annual Crops (e.g wheat)
2885,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2885.png,Annual Crops (e.g wheat),0.99013352394104,Annual Crops (e.g wheat)
2980,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/2980.png,Annual Crops (e.g wheat),0.9675468802452087,Annual Crops (e.g wheat)
3044,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3044.png,Unconsolidated Barren,0.6512464880943298,
3078,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3078.png,Annual Crops (e.g wheat),0.9993501305580139,Annual Crops (e.g wheat)
3120,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3120.png,Annual Crops (e.g wheat),0.9958906173706055,Annual Crops (e.g wheat)
3205,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3205.png,Annual Crops (e.g wheat),0.9809563755989075,Annual Crops (e.g wheat)
3248,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3248.png,Annual Crops (e.g wheat),0.9976915121078491,Annual Crops (e.g wheat)
3289,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3289.png,Unconsolidated Barren,0.5282939672470093,
3294,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3294.png,Annual Crops (e.g wheat),0.9957714676856995,Annual Crops (e.g wheat)
3305,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3305.png,Natural Grassland,0.3742527365684509,
3331,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3331.png,Annual Crops (e.g wheat),0.9983345866203308,Annual Crops (e.g wheat)
3354,Natural Grassland,,,,,og_shp_imagesCopy/3354.png,Annual Crops (e.g wheat),0.9102240800857544,Annual Crops (e.g wheat)
3363,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3363.png,Annual Crops (e.g wheat),0.8684178590774536,Annual Crops (e.g wheat)
3398,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3398.png,Unconsolidated Barren,0.7475194334983826,
3399,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/3399.png,Shrubs,0.7110854387283325,
3400,Mixed or Not Classified,,,,,og_shp_imagesCopy/3400.png,Consolidated Barren (rocks salt pans),0.6672366857528687,
